he_1_ (26).wav,-12.2051,-12.2432,-11.8466,-11.8362,-11.6530,-8.6151,-7.3152,-6.9987,-6.9364,-7.1730,-7.1760,-7.5886,-7.5498,-7.4433,-7.4628,-7.4402,-7.6036,-7.8156,-8.1387,-8.9052,-9.7538,-10.6088,-11.6017,-12.4574,-12.8167,3.6915,3.6533,4.0151,3.6431,3.2370,2.8039,2.8329,2.9359,2.3834,2.5264,2.6481,2.8315,2.7587,2.5276,2.5409,2.5829,2.5412,2.4783,2.6205,2.9861,2.9869,2.8507,2.8196,2.8796,3.2040,0.0149,0.3585,0.4680,0.0305,-0.0081,0.0660,0.6423,0.6992,0.8180,0.7111,0.5925,0.8584,0.7808,0.7328,0.8109,0.8661,0.7505,0.2666,-0.0402,-0.0028,-0.1257,0.1137,0.3262,0.2780,0.3114,0.8789,0.9877,0.9577,0.6186,0.4410,1.4856,1.8275,1.9262,2.0177,1.9921,2.1258,2.1520,1.9616,2.0745,2.2289,2.0365,2.0977,1.7519,2.1167,1.9042,1.9898,1.9318,2.0020,2.3474,2.0776,0.2455,0.0031,-0.0423,0.1461,0.1346,0.7575,0.8055,0.4496,0.4952,0.3073,0.2977,0.0518,0.1692,0.3072,0.2985,0.2940,0.1780,0.1159,-0.0211,-0.0416,-0.0627,-0.2120,-0.2680,0.0964,0.0523,0.4204,0.4576,0.4160,0.5867,0.5380,e
he_1_ (27).wav,-8.7706,-8.4701,-8.9915,-9.0869,-8.8938,-9.0305,-9.1709,-9.4460,-9.3788,-9.6544,-9.7939,-10.0439,-10.1464,-10.7642,-11.1568,-11.6946,-12.2953,-13.5089,2.6922,2.8620,3.4930,3.4720,3.3567,3.4446,3.4788,3.5691,3.4150,3.5530,3.6069,3.8453,3.5848,3.5389,3.6495,3.3487,3.4240,3.3358,-0.2001,-0.1664,0.1127,0.0376,0.0504,0.0159,-0.1454,-0.2335,-0.2507,-0.1642,-0.2856,-0.1977,-0.2076,-0.0576,-0.1432,0.1507,0.1351,0.3804,2.2362,1.8977,1.7122,1.6574,1.4222,1.7497,1.6127,1.5362,1.6425,1.6320,1.9052,1.7907,1.8881,1.8433,1.7695,1.8182,1.4904,1.5394,0.2805,0.3802,0.2783,0.2294,0.0714,-0.3094,-0.2094,-0.2506,-0.2963,-0.1902,-0.1461,-0.2792,-0.4382,-0.5082,-0.7112,-0.6656,-0.7364,-0.5060,-0.1217,-0.3246,-0.1271,0.0560,-0.0503,-0.1319,-0.1915,-0.2249,-0.2730,-0.1855,-0.2256,-0.3060,-0.0282,0.0988,0.1450,0.2405,0.3563,-0.1682,-0.8639,-0.7174,-0.5872,-0.6646,-0.7060,-0.6312,-0.6018,-0.4587,-0.4087,-0.5430,-0.3920,-0.2460,-0.0689,0.0420,0.0537,0.0024,0.3419,-0.0971,-0.1469,0.0880,-0.0389,-0.1273,e
he_1_ (28).wav,-6.6341,-5.7934,-5.6239,-6.8836,-7.4304,-8.7245,-8.4196,-8.5304,-8.9555,-9.1099,-8.7661,-9.0926,-9.0796,-8.6306,-8.6791,-9.0279,-8.8758,-8.6652,-8.5375,-8.5831,-8.6940,-9.0497,-9.9194,-10.8347,-11.7672,2.2271,1.4560,1.6200,1.1577,1.0076,0.4966,1.0224,1.1965,1.2259,1.2573,1.2216,1.4603,0.8931,1.0132,1.0076,0.8125,0.6786,0.8877,1.0860,1.0559,1.2883,1.6250,1.9479,2.3664,2.6483,0.1531,-0.1171,-0.2557,-0.0838,0.0821,-0.0829,0.0309,0.1210,0.0768,-0.0841,-0.0100,0.0808,-0.2856,-0.3732,-0.2898,-0.2925,-0.3343,-0.1978,-0.1082,-0.1478,-0.2512,-0.2017,-0.1357,-0.0713,0.0849,0.9757,0.8821,0.6925,0.5342,0.6502,0.5644,0.6065,0.6635,0.8566,0.7299,0.6853,0.7966,0.6522,0.6316,0.7308,0.8636,0.7916,0.9609,1.0844,1.2650,1.2682,1.3578,1.5093,1.4504,1.4746,-1.2332,-1.4323,-1.6434,-1.6957,-1.5425,-1.8204,-1.7523,-1.6734,-1.6179,-1.6491,-1.9408,-1.8795,-2.0443,-2.0644,-2.0307,-1.8951,-1.9460,-2.0299,-2.0424,-1.9681,-1.9232,-1.9252,-1.5984,-1.5395,-1.4872,-0.6869,-0.6518,-0.6872,-0.8021,-0.7605,e
he_1_ (29).wav,-10.6073,-8.8136,-8.7545,-8.6766,-8.3847,-7.7807,-7.5333,-7.5382,-7.8591,-7.8779,-7.9513,-7.8586,-8.1973,-8.5890,-9.0115,-9.2813,-9.8432,-9.9150,-10.2376,-11.0595,-12.6321,-13.4054,-14.1038,2.7217,2.5315,2.1425,1.9127,1.7169,1.6349,1.6102,1.6232,1.6728,1.8712,1.7708,1.5776,1.3125,1.2624,1.5541,1.7951,1.8969,2.0695,1.9668,2.0886,1.9686,2.2452,2.4397,0.8809,0.3899,0.2282,0.2299,0.0686,-0.1977,0.1791,0.3662,0.4067,0.2950,0.3328,0.4092,0.3051,0.2812,0.3038,0.3648,0.4954,0.7236,0.4472,0.6707,0.6319,0.9460,0.8750,2.2934,2.1025,2.3681,2.4062,2.3907,2.3059,2.4419,2.4428,2.4245,2.3169,2.3424,2.3681,2.4183,2.5102,2.4703,2.7584,2.6728,2.4844,2.7786,1.9883,2.0869,2.5474,2.4378,0.4081,0.0977,0.0152,0.2008,-0.0196,0.0308,-0.1475,-0.1759,-0.1699,-0.0007,0.0375,-0.0164,-0.0971,0.0261,-0.2140,-0.1346,0.0843,0.1208,0.3308,0.0332,0.1214,0.3766,0.4684,-0.7515,-0.7939,-0.7347,-0.6162,-0.7341,-0.6108,-0.6492,-0.6143,-0.6096,-0.5833,-0.5831,-0.6776,-0.6604,-0.7314,-0.7156,e
he_1_ (3).wav,-8.2174,-8.1028,-7.9261,-7.7721,-7.5502,-7.8003,-7.8037,-7.6636,-7.9227,-8.2527,-8.4502,-8.6143,-8.7341,-8.6133,-8.9822,-8.9524,-8.9494,-9.0505,-9.2494,-8.9324,-9.2968,-9.3914,-9.2912,-9.1649,-9.2460,-9.3804,-9.4201,-10.3668,-11.2275,-11.8434,-11.9346,-11.9262,-12.5713,-13.2345,-14.0068,-14.3299,-14.3672,-14.7550,3.4997,3.2757,3.3135,3.2850,3.1802,3.1599,3.3611,3.1560,3.2175,3.2396,3.3402,3.4398,3.5837,3.7467,3.8195,3.8991,3.8609,3.9634,4.0733,3.8841,4.2498,4.0459,3.9175,3.9000,4.0196,4.1825,3.8543,4.3530,5.0172,4.8523,4.8245,5.3474,5.3044,5.1195,4.5620,4.6626,4.3087,4.1137,-0.5080,-0.3614,-0.4153,-0.3274,-0.3015,-0.2284,-0.4049,-0.4018,-0.3275,-0.4445,-0.4873,-0.4720,-0.4304,-0.4854,-0.5575,-0.7142,-0.6582,-0.5994,-0.5779,-0.3886,-0.6343,-0.7916,-0.6204,-0.7273,-0.8188,-0.7122,-0.4421,-0.6377,-0.5007,-0.0005,0.0739,-0.5429,-0.2303,0.0135,0.2865,0.2946,-0.1528,-0.1833,2.5255,2.5392,2.6021,2.5734,2.5256,2.5084,2.5080,2.5458,2.4658,2.5862,2.6833,2.7624,2.6487,2.5584,2.5210,2.5840,e
he_1_ (30).wav,-6.9545,-6.5184,-6.5472,-6.7269,-7.3026,-7.2880,-6.6932,-6.6567,-6.5762,-6.6082,-7.1496,-7.1972,-7.4568,-7.6286,-8.0390,-7.9092,-8.3445,-9.2892,-10.5647,-11.1675,-11.8437,-12.1030,-12.7841,-11.7509,-11.6919,2.7468,2.9841,3.1509,3.3003,3.1996,3.0391,2.5674,2.3149,2.2015,2.1146,2.2044,2.1488,1.9314,2.0210,2.3336,2.2553,2.4112,2.8639,2.7362,2.3797,2.3027,3.2427,3.5276,3.2830,3.4075,-0.3231,-0.3089,-0.4198,-0.3488,-0.1717,-0.2297,-0.1151,-0.2943,-0.4043,-0.4378,-0.3186,-0.2875,-0.2742,-0.3508,-0.5624,-0.4973,-0.4855,-0.5958,0.3765,0.7090,0.4334,0.4127,0.2850,0.4747,0.4815,1.8604,2.4508,2.7322,2.5128,2.5553,2.6824,2.6678,2.8194,2.9534,2.9933,3.1530,3.1880,3.3126,3.3179,3.3378,3.3196,3.1892,2.8998,2.2233,1.8114,1.4744,1.0811,1.5727,1.1725,0.8860,0.0956,-0.1736,-0.3048,-0.4641,-0.4093,-0.2995,-0.3479,-0.2345,-0.3794,-0.3592,-0.4038,-0.4096,-0.3049,-0.3490,-0.3731,-0.3470,-0.2119,0.2610,0.1967,0.0377,0.0531,-0.0564,0.0091,0.0453,-0.0552,-0.2591,-0.1663,-0.2681,-0.3117,-0.2554,e
he_1_ (31).wav,-11.3276,-9.6603,-9.3629,-8.4346,-7.7337,-7.8337,-7.6867,-7.6751,-7.7100,-7.6948,-7.8375,-7.8195,-8.0070,-8.2961,-9.0531,-10.4120,-12.0572,-13.2922,2.2931,2.3547,2.6108,2.2127,1.8492,1.9793,1.8809,1.9841,2.0464,1.9220,2.0570,2.1806,2.0902,2.2968,2.7555,3.0277,3.2869,3.8005,0.8946,1.2826,1.0492,1.1600,1.2300,1.1054,1.2764,1.3787,1.3777,1.4247,1.3659,1.2123,1.3557,0.9824,1.0186,1.1253,0.7105,0.1399,0.6235,1.1222,1.6343,1.6438,1.7016,1.9149,1.9302,1.9738,2.0011,2.0366,2.0160,1.9598,1.9979,2.0421,1.5810,1.2615,1.5550,1.3181,-0.2848,-0.2896,-0.0864,-0.2164,-0.3518,-0.4286,-0.4066,-0.6042,-0.6109,-0.5206,-0.5342,-0.5603,-0.7256,-0.3107,-0.0749,0.1124,0.0874,0.3799,-0.0658,-0.2147,0.0659,0.1349,0.1169,0.2605,0.2475,0.0722,0.1310,0.1000,0.1747,0.2152,0.2117,0.1659,-0.0382,0.1775,0.4324,-0.0980,0.0995,-0.1861,-0.4998,-0.3668,-0.3728,-0.4367,-0.4608,-0.4259,-0.3862,-0.3867,-0.2925,-0.4177,-0.2003,-0.3686,-0.2719,-0.5137,-0.9660,-0.4450,0.2009,0.4076,0.2946,0.1669,e
he_1_ (32).wav,-9.8374,-8.8655,-8.5910,-8.6567,-9.0424,-8.9226,-8.9108,-8.8440,-8.9211,-8.6855,-7.9839,-8.0972,-8.1362,-8.0404,-8.1784,-8.2133,-8.5535,-8.6487,-8.9009,-9.1281,-9.7680,-10.6926,-12.2569,-12.7695,-12.4645,-13.8484,-14.6296,-14.9022,-14.7781,-14.7244,3.2469,3.5204,3.5957,3.7441,3.5695,3.4099,3.5577,3.5844,3.3675,2.9437,3.1270,3.2494,3.2273,3.0455,3.0672,2.9075,2.9657,3.0965,2.9062,3.0718,3.3514,3.4011,3.5849,3.7686,3.4933,3.6805,4.1645,4.2032,4.3238,4.2024,-0.2877,-0.2360,-0.0090,0.2107,0.4576,0.2003,0.1962,0.2728,0.2273,0.3187,0.1683,0.0739,0.0395,0.1570,0.2293,0.4051,0.5449,0.3085,0.4291,0.4373,0.6085,0.9995,1.0738,0.5750,0.1526,0.1790,-0.0113,0.2075,0.4022,0.4165,1.2670,1.6992,1.7765,1.5650,1.5236,1.6885,1.5486,1.5743,1.5613,1.5388,1.8142,1.9108,1.9374,2.0810,2.0600,2.1434,2.1124,2.1822,2.1449,2.0459,1.6731,1.6514,1.9723,1.9739,1.3861,1.2167,1.5451,1.7802,1.7198,1.5483,1.2554,1.1879,1.1945,1.1110,1.3052,1.0057,1.0464,1.0339,1.0989,0.8934,e
he_1_ (33).wav,-7.6438,-7.4942,-7.4546,-7.9791,-8.0180,-8.1282,-8.2189,-8.7207,-9.1100,-9.5973,-9.8720,-10.2407,-11.1781,-12.5159,-13.4201,-14.5381,-14.6187,-14.3106,-14.4799,-14.5352,-14.3488,-14.5667,-14.3701,-14.5440,-14.3546,-15.0653,-15.1492,-14.8698,-15.1909,-15.3202,-14.9179,-13.6188,-14.9568,3.2880,3.0096,2.6399,2.7218,2.6151,2.4458,2.3024,2.2990,2.4719,2.5446,2.9500,3.1375,3.7026,3.9348,3.9260,3.4251,3.7356,3.8951,4.0393,4.0081,3.8684,3.5826,4.1837,3.8562,3.6702,4.0543,4.2881,4.0875,4.2092,3.9229,4.1667,3.7125,3.9978,1.0824,0.9348,0.9206,1.0375,1.1311,0.9399,1.0858,1.2229,1.2619,1.3532,1.3866,1.3647,1.1983,0.8781,0.7264,0.4503,0.7878,0.8241,0.7300,0.6608,0.6474,0.3481,0.5962,0.5726,0.4285,0.4670,0.8836,0.9231,0.7332,0.5601,0.7371,0.8589,0.5743,1.0612,1.0110,1.0475,1.0168,1.1782,1.4188,1.4244,1.3440,1.3249,1.4033,1.3326,1.4220,1.4842,0.9963,0.9434,1.5415,1.6931,1.6210,1.5861,1.7433,1.5577,1.8293,1.7498,1.5315,1.2957,1.4843,1.5119,1.3280,1.6675,1.7983,1.4014,e
he_1_ (34).wav,-8.0455,-7.6626,-7.6343,-8.0187,-8.0262,-7.5669,-7.1885,-6.7095,-7.0507,-7.7556,-8.1507,-8.6357,-8.5118,-8.6937,-9.2047,-9.8042,-10.6499,-10.9599,-11.4444,-12.3464,-12.2532,-12.3094,-12.1060,-12.3649,-12.9132,-13.1448,-13.2621,-13.3355,-12.8115,-12.9800,2.8251,3.1816,3.2457,3.2979,3.5357,3.4045,3.3739,2.4648,2.7924,3.1790,3.2878,2.8627,2.3360,2.4544,2.4268,2.5749,3.4278,3.7328,3.3194,2.7065,2.9254,2.9556,3.2912,3.4559,3.3069,3.7714,3.8546,4.0378,3.3256,3.3650,0.8515,1.5275,1.4073,1.4907,1.2585,0.9217,0.4784,0.8554,0.6993,0.5799,0.6924,0.8092,0.8290,1.0196,0.9543,0.9179,1.3004,1.2340,0.9524,0.8747,0.7986,0.5811,0.3497,0.6432,0.1511,0.2541,0.7403,0.3049,0.2594,0.3286,1.2841,1.5899,1.7038,1.7434,1.3996,1.5086,1.8117,2.0990,2.1205,2.4553,2.6021,2.5259,2.2923,2.5719,2.4942,2.2659,2.1091,1.8017,1.9066,2.3457,2.2233,2.0434,1.7445,2.1768,2.0770,2.0838,2.2004,2.0886,1.6908,1.5510,-0.1147,-0.1657,-0.2027,-0.2683,-0.1116,0.0806,-0.1466,-0.4579,-0.5359,-0.4740,e
he_1_ (35).wav,-9.8109,-9.0687,-8.9043,-8.9548,-8.7729,-9.3180,-9.7280,-9.8486,-9.7130,-9.5281,-9.7338,-10.2593,-10.9472,-12.1377,-13.1356,-14.1805,-14.9486,-15.1827,2.5796,2.3880,2.3185,2.5047,2.3406,2.3751,2.7658,2.7885,2.5235,2.3712,2.3186,2.3367,2.2755,2.8519,2.4697,2.5061,2.8170,3.2975,0.5225,0.2267,0.1647,0.1071,0.2584,0.2885,0.0551,0.2442,0.2509,0.3578,0.4023,0.5265,0.4583,0.3869,0.7857,0.5756,0.5467,0.9264,2.6645,2.9148,3.0995,3.0452,3.1362,3.3121,3.0996,3.0824,3.1993,3.0781,3.0417,2.9264,2.5999,2.4182,2.2119,2.1644,2.0771,2.0412,0.4376,0.3805,0.4056,0.5676,0.6556,0.7446,1.0278,0.8476,0.9283,0.7335,0.6003,0.4720,0.4710,-0.0139,0.0277,0.3023,0.7685,0.3734,-0.3108,-0.2495,-0.3698,-0.3571,-0.3529,-0.3351,-0.5331,-0.1375,-0.0651,-0.0188,0.0113,-0.3876,-0.4701,-0.7416,-0.2189,-0.1129,-0.0497,-0.1327,-0.6272,-0.5060,-0.5389,-0.5767,-0.6589,-0.5481,-0.3289,-0.6255,-0.3802,-0.2826,-0.5186,-0.6550,-0.5891,-0.2510,-0.3362,0.0468,0.2244,0.2092,0.4754,0.6221,0.5072,0.3321,e
he_1_ (36).wav,-14.4087,-14.5606,-14.5691,-14.4709,-14.5519,-14.4667,-14.0500,-14.3240,-14.3881,-14.4713,-14.7373,-14.6580,-14.6267,-14.6807,-14.6488,-14.3436,-14.5336,-14.5894,-14.3892,-14.5035,-14.4785,-14.5275,-15.0834,-14.4873,-14.3860,-14.5278,-13.3780,-14.2865,-14.6053,-14.9813,-14.7989,-15.1739,-15.1247,-14.8546,-14.9596,-14.7184,-13.6139,-14.7643,-14.6110,-14.3329,-14.6210,-14.1879,-14.5897,-14.9282,-15.0164,-14.7804,-14.4509,-14.8482,-14.9897,-15.0445,-15.1218,-14.8568,-14.6901,-14.5640,-14.8994,-14.8442,-14.5255,-14.7567,-14.0824,-14.0606,-14.9802,-14.6985,-14.9002,-14.1213,-13.8276,-14.3176,-13.7870,-14.2570,-14.7765,-13.8350,-11.4424,-10.4386,-9.9797,-8.8966,-7.8843,-7.6718,-7.6078,-7.9937,-8.5156,-8.8673,-8.7915,-9.5049,-10.5800,-11.6031,-12.2473,-11.8666,-11.4906,-12.3023,-13.0426,-13.3379,-13.4166,-13.7681,-14.0070,-13.9201,-13.9369,-13.6725,-13.4970,-13.7356,-14.1346,-14.1238,-14.2011,-14.4045,-14.0993,-14.4061,-14.3248,-14.1889,-14.2382,-14.3815,-14.3508,-14.1396,-14.3783,-14.7054,-14.5978,-14.4198,-14.3373,-14.3976,-14.6443,-14.6553,-14.9632,-14.8786,-13.6673,-13.7662,-14.1784,-14.9671,-14.4317,4.4590,4.3235,4.4043,4.4529,4.6800,e
he_1_ (37).wav,-8.0212,-7.2332,-7.5691,-7.7676,-8.0668,-8.2641,-8.2928,-8.2471,-8.1162,-8.8542,-9.1699,-9.3032,-9.7376,-11.1370,-11.9027,-12.2614,-12.2624,-12.6138,-12.4381,-12.7406,-12.5914,-12.9326,-13.5116,3.3589,3.1506,2.9484,2.9614,2.8362,2.9551,2.8949,2.8699,3.1138,3.1624,3.2226,2.9053,2.9263,3.5500,3.3383,3.0085,3.1560,3.3129,3.4855,3.6334,3.5605,3.5834,3.2355,-0.3401,-0.5275,-0.5125,-0.5308,-0.5597,-0.6001,-0.6838,-0.7064,-0.7685,-0.6421,-0.7541,-0.2706,-0.2393,0.0737,0.0929,-0.3449,-0.3281,-0.2348,-0.1803,-0.1644,-0.7379,-0.5043,-0.7031,2.9652,3.0209,3.3873,3.3799,3.4829,3.5473,3.5369,3.5383,3.5228,3.3606,3.2426,3.0047,2.7311,2.4333,2.0888,1.5592,1.6888,2.0721,2.2417,2.0443,1.6301,2.0703,1.9063,-1.1610,-1.1706,-1.3952,-1.2588,-1.0080,-1.0522,-0.9034,-1.0027,-0.8447,-0.5630,-0.5958,-0.7339,-0.7802,-0.2442,0.0343,-0.2984,-0.1646,-0.0550,0.0731,-0.0916,-0.3597,0.0495,0.2810,0.1268,-0.1889,-0.0051,0.0665,0.1737,0.2931,0.4021,0.4726,0.1650,-0.0963,0.0026,0.3321,0.3323,-0.0084,0.0838,e
he_1_ (38).wav,-12.1012,-11.6380,-12.1163,-12.1253,-13.7496,-12.8558,-11.2765,-10.5186,-10.5171,-10.0531,-11.3708,-12.4409,-12.6136,-9.9563,-9.3876,-9.1597,-9.5445,-9.5028,-9.3250,-9.3392,-9.5052,-9.2359,-9.3046,-9.2145,-9.5794,-9.5746,-9.4547,-9.7123,-9.9632,-10.0979,-10.3259,-11.0248,-11.2653,-11.1596,-11.0038,-12.2611,-13.5792,-14.1383,-14.5223,-14.3233,1.7202,2.0465,2.4401,2.6738,2.6176,3.3632,3.6289,3.8336,3.5179,4.3507,3.9261,3.5654,2.7237,3.9106,4.2167,3.5767,4.1647,4.1942,3.6954,3.9650,4.0709,3.5737,3.9339,3.7679,4.1034,4.1689,3.7863,3.9679,3.9708,3.8388,3.7587,3.8986,3.9307,3.9759,3.8260,3.8039,3.5400,3.3911,3.3430,3.5799,-1.1977,-1.0790,-0.8688,-0.5648,-0.3209,-1.5415,-2.3979,-2.6481,-2.1448,-2.8350,-2.0094,-1.3419,-0.8897,-2.7025,-2.5902,-2.2080,-2.3845,-2.3579,-2.0726,-2.4105,-2.3516,-1.8317,-2.2182,-2.1422,-2.2532,-2.4355,-2.1501,-2.2804,-2.1910,-1.9771,-1.5515,-1.2929,-1.3750,-1.6371,-2.1160,-1.2941,-0.5009,-0.5641,-0.4095,-0.1836,1.4801,1.1608,0.7957,0.7845,1.2073,2.6422,3.3262,3.4807,3.2372,3.2109,e
he_1_ (39).wav,-13.6027,-10.5723,-9.2478,-8.4766,-7.8666,-7.0615,-6.8077,-6.7034,-6.7862,-6.8649,-7.0617,-7.2362,-7.3967,-7.4329,-7.8236,-8.0186,-8.3192,-8.6375,-9.0628,-9.5364,-9.9416,-9.9389,-10.6134,-11.2274,-11.6033,-11.4763,-11.8675,-12.3312,-12.3819,-12.6224,-12.6289,-12.8710,-12.9292,-13.0642,-12.8325,-13.0306,-13.1915,-13.4650,-13.2376,-13.1071,-13.1378,-12.9562,-13.2452,-12.7820,-12.9374,-13.3430,-13.1141,-13.2934,3.7417,2.6117,3.2929,3.4339,3.0192,2.6584,2.3036,2.2771,2.2973,2.0671,1.9940,1.8184,1.7640,1.7468,1.9328,1.9345,1.7763,2.2368,2.4616,2.7623,2.9714,3.7938,4.0955,4.2723,4.0346,3.6987,3.6686,3.5809,3.6070,3.5759,3.9775,4.0127,3.9338,3.1008,3.1559,3.5491,3.6678,3.6512,3.8540,3.8923,3.4820,3.5233,3.5302,3.4895,3.6847,3.5324,3.7813,3.6212,-0.0849,-0.5372,-0.5685,-0.5753,-0.4136,-0.3320,-0.1524,-0.1440,-0.0731,-0.0970,-0.0502,0.2263,0.2116,0.3462,0.2678,0.2689,0.1666,0.2444,0.3451,0.2876,0.1862,-0.0740,-0.2382,0.0418,-0.0144,0.0363,0.1157,-0.0608,-0.0996,-0.2492,-0.1779,-0.1102,-0.2635,-0.2106,e
he_1_ (4).wav,-12.2221,-10.7136,-10.4411,-10.2511,-10.0365,-9.6764,-9.4449,-9.2175,-8.7282,-8.6115,-8.5995,-8.7000,-8.7600,-8.8095,-8.0918,-8.3880,-8.6159,-8.5930,-8.7741,-8.7531,-8.6506,-8.6480,-8.6960,-8.9798,-8.7459,-8.9046,-9.1640,-8.9251,-9.2249,-9.2460,-8.9710,-9.0144,-8.9873,-9.0870,-9.1452,-9.4998,-9.2615,-9.3435,-9.0586,-9.1426,-8.9295,-8.8110,-8.9181,-9.0331,-8.7781,-9.0002,-8.9974,-8.8666,-8.8750,-9.2336,-9.3347,-8.9924,-9.1708,-8.9458,-9.2940,-8.7821,-8.7181,-8.9522,-8.7747,-8.9596,-8.6874,-8.9210,-8.9358,-8.9922,-9.1308,-9.0878,-9.2779,-9.2647,-9.2096,-8.9287,-8.7972,-8.8879,-8.6543,-8.8894,-8.7129,-8.6322,-8.8264,-8.8426,-9.0291,-8.9353,-8.9382,-9.2015,-9.1862,-9.0366,-9.1713,-8.9965,-8.8901,-8.9294,-8.9911,-9.4105,-10.1330,-12.2373,-13.4238,3.7308,4.0046,3.8308,3.7689,3.7709,3.8999,3.7940,3.8028,3.5378,3.3806,3.4649,3.5370,3.7798,3.7534,3.1920,3.4700,3.4383,3.5583,3.7160,3.8141,3.5222,3.6958,3.6191,3.7634,3.5611,3.4442,3.4684,3.4152,3.5845,3.5973,3.4363,3.1910,3.2603,3.3565,3.3710,3.2324,3.1927,e
he_1_ (40).wav,-10.4060,-9.2596,-8.8234,-8.8543,-8.5481,-8.3704,-8.6178,-8.5855,-8.7140,-8.8112,-9.1547,-9.5771,-9.9642,-10.0715,-11.0562,-11.8476,-12.3397,-12.8769,-13.7705,-14.3809,2.6289,3.0150,2.8778,3.0680,3.0275,3.1428,3.0103,3.0020,2.9497,2.9774,2.8912,2.6093,2.7370,2.7202,3.0284,3.0940,2.7042,2.7491,2.5961,2.9497,-0.3072,-0.0167,0.1789,0.1033,-0.0600,-0.0038,0.0234,-0.1819,-0.1192,-0.2398,-0.1634,0.0700,-0.0294,-0.0908,0.2164,0.4872,0.4304,0.3642,0.1689,0.4361,1.5017,1.8347,2.1671,2.3354,2.5579,2.4369,2.5013,2.5925,2.4597,2.6719,2.6216,2.4974,2.3434,2.3073,2.6389,2.3104,2.1960,2.4573,2.4330,2.1613,1.3297,1.1097,1.1433,1.0571,1.1132,1.0106,1.1415,1.1127,1.1067,0.9944,1.0312,1.0231,0.9893,1.1115,1.1402,0.9692,0.9087,0.7447,0.7878,0.4824,-1.0122,-0.7157,-0.7126,-0.5934,-0.4869,-0.5051,-0.3840,-0.2223,-0.2634,-0.4935,-0.4914,-0.5864,-0.5466,-0.5119,-0.6468,-0.5606,-0.4441,-0.4935,-0.4555,-0.5073,-1.1074,-1.1244,-1.0499,-1.3243,-1.2800,-1.1556,-1.0104,-0.9992,-0.6996,-0.6654,e
he_1_ (41).wav,-7.1808,-7.0396,-8.3585,-9.3179,-9.3880,-9.5106,-9.5455,-10.1623,-10.2448,-11.0480,-11.5060,-12.2112,-13.5069,2.6179,2.4382,2.9699,3.0231,3.1937,3.1733,3.2137,2.9912,3.0384,3.7541,4.0031,4.0526,3.9633,-0.2448,-0.2834,-0.4981,0.0325,-0.2609,-0.3639,-0.2507,-0.1034,-0.0579,-0.2959,-0.3617,-0.7795,-0.4406,3.2852,3.3052,3.7641,3.5179,3.8462,4.2534,3.7342,3.6525,3.4133,3.7334,3.2805,2.2094,1.9851,-0.0935,-0.1831,-0.3383,0.0134,-0.2812,-0.5492,-0.1875,0.0327,-0.0147,0.0032,0.1074,0.4945,0.2949,-0.0182,-0.0804,0.1354,-0.1689,0.2262,0.2807,0.1649,0.0354,0.1055,0.1390,-0.0069,0.3939,0.4406,-0.3937,-0.3270,-0.6547,-0.5479,-0.6897,-0.8530,-0.6202,-0.8263,-0.5628,-0.9373,-1.5359,-1.4099,-0.5876,-0.2114,-0.2040,0.0197,0.0962,0.1703,0.2834,0.1265,0.1963,0.3022,0.2888,0.0308,-0.5937,-0.5501,0.1719,0.1218,-0.0770,-0.0074,-0.1487,-0.0833,-0.2462,-0.2967,-0.2691,-0.2306,0.0517,-0.0508,-0.0770,-1.1288,-1.0854,-0.7610,-0.7907,-0.9814,-0.8590,-0.9462,-1.0154,-1.1339,-1.0074,-0.9916,-0.7096,-0.5944,e
he_1_ (42).wav,-11.1491,-9.3646,-8.2566,-7.6877,-7.4303,-6.8545,-7.0428,-7.3324,-7.8473,-8.0442,-8.5857,-8.9636,-9.0333,-9.3510,-9.7483,-10.6667,-11.2678,-10.7992,-11.9116,-12.1129,-11.9637,-11.4065,-13.1286,2.6144,2.3781,2.3860,2.1660,1.8999,1.4081,1.1070,1.1970,1.4472,1.5079,1.4204,1.5471,1.5682,1.6948,1.8599,1.7230,1.9642,1.0637,1.5078,1.9781,2.1019,2.2281,2.9824,-0.1068,-0.3684,-0.1635,-0.0205,0.0771,0.2369,0.2330,0.1982,0.2511,0.0076,0.0195,0.1156,0.1579,0.0349,0.1257,0.3463,0.5080,0.2280,0.7573,0.3556,0.1063,0.0687,0.0698,2.9833,3.6133,3.7007,3.5045,3.4677,3.2286,3.4193,3.4968,3.7102,3.9708,3.9890,3.9423,3.9137,3.9801,3.7269,3.2466,2.9619,2.9724,1.9145,1.7436,1.8846,0.8252,1.3019,-0.2824,-0.7276,-0.7270,-0.7080,-0.7725,-0.4807,-0.4617,-0.5082,-0.7019,-0.7237,-0.7720,-0.9150,-0.9664,-1.0896,-0.9752,-0.5430,-0.4207,-0.6101,-0.1484,-0.3978,-0.3357,-0.5105,0.0778,-0.4462,-0.3812,-0.3756,-0.1308,-0.3852,-0.3022,-0.1549,-0.0567,-0.1647,-0.1327,-0.0327,0.0659,-0.0603,0.0658,0.0375,e
