ha_3_ (19).wav,1.0000,-2.5817,3.1488,-3.4416,3.5761,-3.1216,3.0546,-3.2005,3.1227,-3.3840,3.6612,-3.6040,3.5849,-3.6778,3.6036,-3.0650,2.6842,-2.6686,2.4274,-2.2793,2.3383,-2.1847,2.0143,-1.8816,1.5978,-1.3536,1.3449,-1.2878,1.1118,-1.1078,1.0625,-0.8092,0.6469,-0.6203,0.5413,-0.4034,0.1156,0.1421,-0.1583,0.1418,-0.1314,0.1614,-0.1944,0.1698,-0.1862,0.1951,-0.0916,a
ha_3_ (2).wav,1.0000,-2.9183,4.3748,-5.5670,6.4451,-6.6154,6.2608,-5.7765,5.5418,-5.1561,4.7149,-4.4975,4.1164,-3.7249,3.3772,-3.0977,3.0820,-3.0142,3.0234,-2.9266,2.4885,-1.9448,1.4135,-1.1399,1.0187,-1.0193,1.2362,-1.3226,1.2652,-1.1541,0.8222,-0.5320,0.4098,-0.3699,0.3466,-0.3303,0.3388,-0.1744,0.0363,-0.1044,0.1784,-0.1578,0.1550,-0.1468,0.0648,-0.0173,0.0059,a
ha_3_ (20).wav,1.0000,-3.1252,3.9374,-3.0659,2.2835,-1.4999,0.7011,-0.6265,0.8172,-0.9441,0.9142,-0.3992,-0.0367,-0.0786,0.2866,-0.1184,-0.1941,0.1108,0.0813,0.1785,-0.3061,0.0261,0.0517,-0.0501,0.1558,-0.1055,-0.0563,0.1356,-0.0277,-0.1460,0.1277,-0.0033,-0.0845,0.1117,-0.0320,-0.0774,0.1258,-0.1613,0.1926,-0.0659,-0.0231,-0.0768,0.0371,0.0921,0.0148,-0.1443,0.0701,a
ha_3_ (21).wav,1.0000,-3.1610,4.0438,-2.9096,1.6559,-1.1261,0.8454,-0.5367,0.1148,0.2950,-0.1752,-0.3398,0.4173,-0.0583,0.0081,-0.0447,-0.2229,0.2293,0.1276,-0.1802,-0.1914,0.3088,0.0565,-0.3429,0.2160,0.1196,-0.1680,-0.1611,0.2929,-0.0291,-0.1820,0.1264,-0.0214,0.0065,-0.0043,-0.0003,0.0073,-0.0768,0.0340,0.0740,0.0216,-0.0807,-0.0255,0.0432,0.0526,-0.0832,0.0289,a
ha_3_ (22).wav,1.0000,-3.2030,4.9886,-6.0317,6.8172,-7.3501,7.6594,-7.5653,6.8905,-5.9572,5.2893,-4.7258,4.0475,-3.3660,2.5963,-1.9311,1.6477,-1.5459,1.2969,-0.9738,0.8135,-0.8225,1.0061,-1.2253,1.2831,-1.2715,1.2996,-1.2256,1.2054,-1.2478,0.9851,-0.7177,0.6972,-0.6793,0.6133,-0.4922,0.2980,-0.2283,0.2945,-0.2145,0.0589,-0.0354,0.0791,-0.0477,-0.0112,-0.0010,0.0122,a
ha_3_ (23).wav,1.0000,-3.3400,5.3677,-6.3972,6.4129,-5.5183,4.7009,-4.5120,5.0510,-5.6788,5.6477,-5.0730,4.0763,-3.2003,2.9744,-3.2138,3.7320,-3.9624,3.5206,-2.7198,2.0276,-1.7909,1.6912,-1.5402,1.3930,-1.0810,0.7505,-0.6093,0.7669,-1.0673,1.1931,-1.2208,1.1514,-0.9459,0.8129,-0.6621,0.5022,-0.3787,0.2211,-0.2627,0.4428,-0.5792,0.5738,-0.4108,0.2980,-0.1857,0.0465,a
ha_3_ (24).wav,1.0000,-3.6285,6.0616,-6.7615,6.3477,-5.8600,5.4529,-4.6767,3.2891,-1.9256,1.4825,-1.7381,1.8633,-1.6050,1.1669,-0.7234,0.4164,-0.2943,0.3317,-0.3503,0.2295,-0.1811,0.1918,-0.1499,0.1069,0.0590,-0.2521,0.1222,0.3165,-0.6077,0.4628,-0.1191,-0.0829,0.0719,-0.0698,0.1634,-0.1644,0.0481,0.0030,0.1245,-0.3401,0.4378,-0.3977,0.3513,-0.2561,0.1174,-0.0290,a
ha_3_ (25).wav,1.0000,-2.7572,2.8273,-2.1325,2.8219,-2.8692,1.3779,-0.9619,1.6869,-1.7327,1.8960,-2.3059,1.5842,-0.8984,1.1088,-0.6375,-0.2727,0.1638,0.2636,-0.1668,0.1354,-0.3080,0.4214,-0.5922,0.6564,-0.4905,0.3865,-0.5410,0.6846,-0.5448,0.4692,-0.5440,0.4412,-0.2973,0.3015,-0.2558,0.1889,-0.3337,0.3818,-0.1489,0.0501,-0.0775,-0.0625,0.1598,-0.0752,0.0004,0.0053,a
ha_3_ (26).wav,1.0000,-3.2820,5.0938,-5.6466,5.4270,-5.0830,4.6671,-3.8198,2.8791,-2.2270,1.8062,-1.3666,0.9465,-0.5528,0.2057,-0.1676,0.2566,-0.2044,0.1398,-0.1686,0.2537,-0.3242,0.3188,-0.2190,-0.0057,0.2523,-0.3983,0.4931,-0.5022,0.3830,-0.1476,-0.1452,0.2942,-0.3139,0.2446,-0.1144,0.0231,0.0475,0.0016,-0.1408,0.2222,-0.2110,0.1880,-0.1923,0.1614,-0.1009,0.0329,a
ha_3_ (27).wav,1.0000,-3.4661,5.6718,-6.6429,6.6547,-5.8047,4.7415,-3.9816,3.1569,-2.5513,2.5365,-2.3947,1.9902,-1.8688,1.9282,-2.0104,2.3259,-2.4572,2.2147,-2.1483,2.0432,-1.5977,1.2170,-0.9768,0.7196,-0.5568,0.3756,-0.0466,-0.1186,0.1222,-0.1937,0.1428,0.0907,-0.3384,0.5332,-0.6416,0.6386,-0.6021,0.5691,-0.4541,0.2478,0.0049,-0.1618,0.1604,-0.0997,0.0444,-0.0121,a
ha_3_ (28).wav,1.0000,-2.9737,4.1105,-4.3260,4.5385,-4.7239,4.5470,-4.1379,3.7214,-3.6286,3.7380,-3.1587,2.0351,-1.1979,0.7502,-0.5001,0.2891,0.1438,-0.2897,0.0616,-0.1487,0.3985,-0.2499,-0.0223,-0.1753,0.3621,-0.3056,0.2282,-0.0720,-0.0345,0.1530,-0.2849,0.1470,0.1351,-0.2236,0.1501,0.0090,-0.1396,0.0990,0.0133,0.0345,-0.0712,-0.0406,0.0886,-0.0320,-0.0519,0.0447,a
ha_3_ (29).wav,1.0000,-3.1450,4.7281,-5.6272,6.4741,-6.7282,6.3940,-6.0863,5.3949,-4.6132,4.2896,-3.4325,2.4735,-2.3200,2.2325,-1.8737,1.6417,-1.2351,0.7238,-0.7298,0.7294,-0.6468,0.8388,-0.9230,0.8928,-0.8087,0.6592,-0.5145,0.3369,-0.1213,-0.0019,0.0695,-0.1631,0.0206,0.0626,0.0518,-0.0467,0.0490,-0.0897,0.0228,0.0599,-0.0300,0.0698,-0.0864,-0.0160,0.0328,-0.0051,a
ha_3_ (3).wav,1.0000,-3.1478,4.2283,-3.8589,3.3078,-2.8112,2.3461,-1.6433,0.9726,-0.8493,0.7372,-0.4682,0.5159,-0.5598,0.0727,0.3905,-0.3520,0.2553,-0.1310,-0.0245,0.0995,-0.1652,-0.0048,0.1453,-0.0604,0.0554,-0.1006,0.0900,-0.0162,-0.0634,0.1516,-0.2362,0.1644,-0.0585,0.0256,0.0219,-0.0875,0.1337,-0.1141,0.0949,-0.0917,0.0816,-0.0447,-0.0018,-0.0826,0.1484,-0.0619,a
ha_3_ (30).wav,1.0000,-2.8505,3.6982,-3.8560,3.7332,-2.8608,2.0490,-1.6988,1.3058,-1.1650,1.3611,-1.2519,1.1461,-1.1164,0.8004,-0.3269,0.0690,0.0413,-0.3784,0.4747,-0.2417,0.1506,-0.0589,-0.1357,0.0720,0.1154,-0.1028,0.1588,-0.2163,0.1546,-0.1159,0.0718,0.0455,-0.1724,0.1383,-0.1189,0.1227,-0.0310,-0.0267,0.0657,-0.1489,0.1936,-0.0389,-0.0780,0.0335,-0.0272,0.0202,a
ha_3_ (31).wav,1.0000,-2.9566,3.1528,-1.3983,0.2549,-0.1377,0.1497,-0.0326,-0.1383,0.0302,0.1088,0.0930,-0.0319,-0.2088,0.0332,0.2092,-0.0928,-0.1111,0.0437,0.0199,0.0788,-0.0081,-0.1047,0.0447,-0.0071,-0.0427,0.1067,-0.0026,-0.0543,0.0080,-0.0396,-0.0007,0.0528,-0.0085,-0.0157,0.0132,0.0034,0.0184,-0.0294,-0.0198,0.0434,-0.0274,-0.0035,0.0082,0.0790,-0.1342,0.0578,a
ha_3_ (32).wav,1.0000,-3.4060,5.3120,-5.7055,5.0842,-3.8614,2.6303,-1.4699,0.4475,-0.2169,0.3453,-0.2393,0.0844,-0.0581,0.4648,-0.7565,0.4685,-0.1434,-0.2378,0.7165,-0.8405,0.6076,-0.1051,-0.2841,0.2005,-0.1146,0.1046,-0.0604,0.1077,-0.0767,0.0891,-0.2093,0.1132,0.0219,-0.0512,0.0839,-0.0321,0.0860,-0.2423,0.2700,-0.2000,0.0599,0.1064,-0.2272,0.3085,-0.2528,0.0809,a
ha_3_ (33).wav,1.0000,-2.9683,3.3541,-2.0836,1.0488,-0.3382,0.0005,0.1189,-0.3554,0.1920,0.1927,-0.3167,0.1554,0.1427,-0.2371,0.1054,0.0586,-0.1736,0.1660,0.0304,-0.1888,0.1119,0.0303,-0.1039,0.0931,0.0140,-0.1370,0.1076,0.0927,-0.1501,-0.0487,0.1592,-0.0833,-0.0594,0.1308,-0.0324,-0.0815,0.0646,0.0400,-0.0412,-0.0156,-0.0241,-0.0031,0.1053,-0.1312,0.1145,-0.0541,a
ha_3_ (34).wav,1.0000,-2.9053,3.2061,-2.4587,2.8314,-2.8307,1.9524,-1.7334,1.3311,-0.5363,0.6781,-0.5807,-0.2447,0.2577,0.0386,-0.0038,0.0169,0.2077,-0.2653,-0.0956,0.1074,-0.0038,0.1629,-0.0325,-0.1112,0.0015,-0.0920,0.0960,0.0855,-0.0504,-0.0515,0.0414,-0.0090,-0.0236,0.0329,-0.0270,0.0360,0.0068,-0.0297,0.0281,-0.0863,0.0635,-0.0151,0.0533,-0.0475,0.0181,-0.0104,a
ha_3_ (35).wav,1.0000,-3.3908,4.6512,-3.5520,2.0522,-1.2001,0.6403,-0.2840,-0.0682,0.3555,-0.1073,-0.2166,0.1870,-0.2303,0.1610,0.2626,-0.4254,0.1895,0.0667,-0.2337,0.0487,0.2819,-0.1491,-0.1968,0.1841,0.0886,-0.0960,-0.1105,0.1756,-0.1180,-0.0694,0.2387,-0.1153,-0.0801,-0.0130,0.1707,-0.1576,0.1726,-0.1853,0.0442,0.0973,-0.0805,0.0517,-0.0824,0.0687,-0.0344,0.0113,a
ha_3_ (36).wav,1.0000,-3.0188,3.2976,-1.7265,0.7176,-0.3077,0.3484,-0.7042,0.3168,0.1643,-0.1465,0.2201,-0.0043,-0.3571,0.2426,-0.0804,-0.0389,0.1354,0.0226,-0.1485,0.1374,-0.0715,-0.0702,0.0268,0.0988,-0.0385,0.0961,-0.2091,0.0905,0.0512,-0.0722,0.0472,-0.0131,-0.0584,0.0522,0.0141,0.0009,0.0721,-0.1509,0.0072,0.1515,-0.1368,0.0493,-0.0098,0.0458,-0.0704,0.0296,a
ha_3_ (37).wav,1.0000,-2.8676,3.2416,-2.2783,1.2359,-0.1080,-0.3186,0.0996,0.1165,-0.2933,0.1489,0.1179,-0.0552,-0.1672,0.0603,0.2364,-0.1422,-0.0305,-0.0511,0.0639,-0.0382,0.0238,0.0935,-0.1322,0.0397,0.0271,-0.0101,0.0059,-0.0483,-0.0097,0.0336,0.0998,-0.0523,-0.0924,0.0677,-0.0666,0.0027,0.0750,0.0115,0.0036,-0.0515,-0.0232,0.0517,0.0287,-0.0926,0.0625,-0.0151,a
ha_3_ (38).wav,1.0000,-2.6992,2.5023,-1.1838,1.1973,-1.9061,1.9710,-1.5646,1.2706,-0.9264,0.7361,-0.6719,0.4541,-0.4441,0.4329,-0.3162,0.2888,-0.3333,0.3724,-0.1725,0.0043,-0.0096,-0.0542,0.1081,-0.1815,0.2048,-0.0843,0.0595,-0.0931,0.0494,0.0370,-0.0997,0.0150,0.0146,0.0520,0.0461,-0.1779,0.2134,-0.1456,0.0641,-0.0643,0.1310,-0.1393,-0.0095,-0.0108,0.1423,-0.0772,a
ha_3_ (39).wav,1.0000,-2.6671,2.5041,-1.4170,1.0597,-0.3157,-0.2323,0.0319,-0.1447,0.2555,-0.1513,0.1635,0.1190,-0.4577,0.1640,0.3518,-0.2885,-0.0380,0.0993,-0.0702,0.0713,0.0193,-0.1717,0.0925,0.1361,-0.0945,-0.0837,0.0874,-0.0445,0.0267,0.0873,-0.1491,0.0700,0.0061,-0.0544,0.0174,0.0030,0.0736,-0.0202,-0.1072,0.1144,-0.0030,-0.1375,0.0908,0.1713,-0.2542,0.0906,a
ha_3_ (4).wav,1.0000,-3.2197,4.3479,-3.3262,1.5806,-0.4076,-0.0372,0.2311,-0.3949,0.2460,0.2702,-0.4124,-0.0506,0.1951,0.1583,-0.1880,-0.1931,0.3249,-0.0089,-0.3023,0.2661,0.0828,-0.3911,0.2624,0.1379,-0.3154,0.1663,0.0744,-0.2115,0.1328,0.1057,-0.1785,0.0163,0.0859,-0.0763,0.0322,0.0383,-0.0541,-0.0115,0.0317,0.0654,-0.0585,-0.0654,0.0448,0.0243,-0.0024,-0.0108,a
ha_3_ (40).wav,1.0000,-3.1380,3.7717,-2.3795,1.4891,-1.0679,-0.3734,1.2046,0.0663,-1.1373,0.5480,-0.0130,0.1297,0.0676,-0.3505,0.2243,0.0170,0.0104,-0.2130,0.1694,-0.0041,0.0175,-0.0231,-0.1048,0.1754,-0.0878,0.0468,-0.1401,0.3387,-0.5438,0.3603,-0.0407,0.1354,-0.2251,0.0229,-0.0565,0.2472,-0.0174,-0.2487,0.1674,-0.0768,0.0111,0.1318,-0.1333,0.0272,-0.0275,0.0301,a
ha_3_ (41).wav,1.0000,-3.3389,4.3629,-3.0767,1.8964,-1.4736,0.8039,-0.3116,0.3988,-0.3925,0.3044,-0.3422,0.1452,-0.0468,0.2241,-0.1111,-0.0962,0.0363,0.0473,-0.0805,0.0931,-0.0880,0.1529,-0.2089,0.1763,-0.0869,-0.0623,0.2133,-0.2110,0.0805,-0.0277,0.0455,-0.0764,0.1171,-0.0953,-0.0001,0.0902,-0.0596,-0.0126,-0.0068,0.0706,-0.0881,0.0659,-0.0669,0.0631,-0.0312,0.0063,a
ha_3_ (42).wav,1.0000,-2.8656,3.3643,-2.3416,1.3081,-0.7467,0.2185,0.4333,-0.6273,0.2252,0.2524,-0.3424,0.0678,0.1561,-0.1166,-0.0073,0.0299,0.0152,0.0540,-0.1155,0.0556,0.0318,-0.1388,0.1642,-0.0105,-0.1620,0.1155,0.0479,-0.0864,0.0006,0.0052,0.0711,-0.0087,-0.1048,0.0609,0.0288,-0.0263,0.0037,-0.0258,0.0459,0.0094,-0.0733,0.0506,0.0351,-0.0440,-0.0061,0.0071,a
ha_3_ (43).wav,1.0000,-2.5230,2.6332,-2.4957,2.9858,-2.8621,2.3828,-2.3138,2.3390,-2.0504,1.4844,-1.2596,1.5257,-1.3535,0.7833,-0.6267,0.6695,-0.2868,0.0505,-0.2284,0.1948,-0.2576,0.3042,-0.1524,0.2576,-0.2035,0.0726,-0.2707,0.3324,-0.3689,0.5485,-0.5198,0.4990,-0.5945,0.5429,-0.5256,0.5769,-0.5057,0.4239,-0.3965,0.3856,-0.4346,0.4673,-0.3358,0.2360,-0.2019,0.0756,a
ha_3_ (44).wav,1.0000,-3.0192,3.9877,-3.9406,3.8252,-3.2786,2.6169,-2.4123,2.4105,-2.2713,2.0855,-1.7053,1.3211,-1.2157,0.9641,-0.6439,0.5458,-0.5097,0.4697,-0.3563,0.2415,-0.3400,0.3910,-0.2495,0.2143,-0.2366,0.2372,-0.2670,0.2414,-0.1529,0.0348,0.0142,0.0034,-0.0574,0.0404,0.0592,-0.0145,-0.0543,0.0798,-0.0978,0.0652,-0.0492,0.0296,-0.0250,0.0609,-0.0597,0.0194,a
ha_3_ (45).wav,1.0000,-3.3590,5.0578,-4.9064,3.7276,-2.6738,2.2623,-2.2079,2.0316,-1.4957,1.0440,-1.0388,1.0936,-1.0329,0.7429,-0.2155,0.0002,-0.1159,0.2424,-0.2598,0.2175,-0.2924,0.2627,-0.1200,0.1197,-0.0871,-0.0619,0.2352,-0.2643,0.1117,-0.0370,-0.0585,0.1928,-0.1525,0.0116,0.1122,-0.1426,0.1109,-0.0363,-0.0688,0.1628,-0.2641,0.3031,-0.2726,0.2772,-0.2189,0.0695,a
ha_3_ (46).wav,1.0000,-3.1903,4.6527,-4.6752,4.0890,-3.5076,3.0981,-2.9155,3.0125,-3.4666,4.0393,-4.1819,3.9156,-3.5528,3.3517,-3.3262,3.1498,-2.7044,2.1898,-1.9026,1.9341,-2.0140,2.1179,-2.4230,2.6943,-2.6547,2.4315,-2.2883,2.1910,-1.9165,1.5519,-1.4103,1.3857,-1.3339,1.3198,-1.2147,0.9956,-0.7792,0.6248,-0.5205,0.5095,-0.5334,0.4690,-0.3174,0.1303,-0.0250,0.0031,a
ha_3_ (47).wav,1.0000,-3.1206,4.8019,-5.4208,5.2265,-4.6648,4.0840,-3.6032,2.9530,-2.2331,1.6863,-1.1573,0.8026,-0.5711,0.3997,-0.1998,-0.0452,0.1358,-0.0985,0.0135,0.0416,-0.0223,-0.0129,-0.0910,0.1673,-0.1052,0.0657,-0.0302,0.0877,-0.1676,0.1429,-0.0285,-0.1162,0.1818,-0.1348,0.0189,0.0346,-0.0129,-0.0775,0.1663,-0.1891,0.2213,-0.2131,0.1806,-0.1774,0.1331,-0.0467,a
ha_3_ (48).wav,1.0000,-2.7266,3.2070,-2.9461,2.6941,-1.9365,1.4693,-1.1968,0.4272,-0.0573,-0.0355,0.2663,-0.1594,0.0196,0.1395,-0.2783,0.0509,0.0228,0.0698,0.0619,0.0208,-0.0858,-0.0394,-0.0213,-0.1047,0.2349,-0.0556,0.0167,0.0193,-0.0977,-0.0557,0.0211,0.1481,-0.0896,-0.0116,0.0352,0.0000,-0.0543,0.0604,0.0225,-0.1068,0.0960,-0.0174,-0.0576,0.1073,-0.0724,0.0063,a
ha_3_ (49).wav,1.0000,-2.8827,3.5840,-3.4604,4.1917,-4.7768,4.0139,-3.1557,2.8127,-2.2384,1.5784,-1.0539,0.6566,-0.4171,0.0805,0.0791,0.1619,-0.1923,0.1843,-0.5860,0.5622,-0.0567,0.0558,-0.2093,-0.0353,0.1439,0.0222,-0.1154,0.2136,-0.2797,0.2107,-0.2319,0.2415,-0.0761,-0.0590,0.0361,-0.0371,0.1596,-0.2746,0.3157,-0.2405,0.1799,-0.1705,0.1341,-0.0724,0.0012,0.0093,a
ha_3_ (5).wav,1.0000,-3.1589,4.6303,-5.3639,6.0662,-6.1641,6.2386,-6.9297,7.3473,-7.3593,7.6092,-7.8899,7.9633,-8.0442,8.2328,-8.2501,7.8668,-7.1452,6.3338,-5.6801,5.1424,-4.7459,4.4166,-3.8775,3.2917,-2.7841,2.2339,-1.8280,1.6083,-1.4042,1.1268,-0.8029,0.6047,-0.5488,0.5170,-0.4395,0.3696,-0.3498,0.3489,-0.3489,0.3530,-0.3231,0.2815,-0.2500,0.1335,-0.0262,0.0042,a
ha_3_ (50).wav,1.0000,-3.1669,4.9371,-5.9181,6.4767,-6.8023,6.7436,-6.2937,5.7067,-5.0095,4.4670,-3.8608,3.0471,-2.2166,1.5180,-1.0421,0.5978,-0.1483,-0.3015,0.6550,-0.8077,0.7419,-0.6541,0.6641,-0.4718,0.0793,0.3580,-0.5731,0.6486,-0.8054,0.6866,-0.3965,0.1538,0.0215,-0.1352,0.2148,-0.2123,0.2347,-0.1902,0.1047,-0.0975,0.1234,-0.0777,-0.0345,0.0741,-0.0576,0.0225,a
ha_3_ (51).wav,1.0000,-2.7573,3.6159,-3.9368,4.2426,-4.2126,4.0441,-3.7497,3.4347,-3.4320,3.1946,-2.6049,2.1876,-1.9678,2.0582,-2.1924,2.1427,-2.1456,2.0334,-1.7610,1.5451,-1.3671,1.4091,-1.5802,1.5023,-1.2433,0.8966,-0.5323,0.2433,-0.0044,-0.1345,0.2182,-0.3133,0.3118,-0.3219,0.3152,-0.2207,0.1632,-0.0903,0.1705,-0.3199,0.2656,-0.1874,0.1873,-0.1299,0.0607,-0.0298,a
ha_3_ (52).wav,1.0000,-2.9764,4.5489,-5.2266,5.0404,-4.4912,3.7696,-3.0616,2.4760,-1.9425,1.6285,-1.3306,1.0909,-1.0621,1.0783,-0.9574,0.6572,-0.3010,0.0653,-0.1269,0.4061,-0.3995,0.1559,-0.1147,0.1330,-0.0971,0.0378,0.0014,0.0038,-0.0195,0.0999,-0.1570,0.1427,-0.1171,0.0336,-0.0106,0.0577,-0.0988,0.1845,-0.1638,0.1428,-0.1512,0.1583,-0.1673,0.1076,-0.0830,0.0392,a
ha_3_ (53).wav,1.0000,-2.7252,3.4242,-3.6589,3.8187,-3.4250,2.9249,-2.4098,2.1427,-2.2074,2.1785,-1.9983,1.7992,-1.7551,1.4989,-1.0538,0.9052,-0.7916,0.5803,-0.2740,0.0430,-0.1102,0.0851,0.0524,-0.1327,0.0992,0.1198,-0.0737,-0.1070,0.0503,-0.0137,0.0310,-0.0428,0.0091,0.0643,-0.0786,0.0404,0.0027,-0.0100,0.0815,-0.1689,0.1432,-0.0506,0.0043,-0.0401,0.0216,0.0116,a
ha_3_ (54).wav,1.0000,-3.4819,5.0896,-4.5016,3.3996,-2.5388,1.4219,-0.5850,0.3335,-0.0953,0.1339,-0.5817,0.7811,-0.6860,0.5473,-0.3167,0.0881,-0.0696,0.0530,0.2209,-0.4400,0.3779,-0.2908,0.2937,-0.1652,-0.0545,0.1652,-0.1940,0.1522,-0.0776,-0.1143,0.4508,-0.5227,0.1818,0.1304,-0.1406,0.0243,0.0762,-0.1516,0.1584,-0.0567,-0.0830,0.0969,0.0933,-0.2552,0.1725,-0.0362,a
ha_3_ (55).wav,1.0000,-3.0423,3.5180,-1.9475,0.4403,0.1937,-0.1332,-0.0399,-0.0184,-0.0087,0.0533,-0.0405,-0.0240,0.0848,0.0248,-0.0251,-0.0146,-0.0372,-0.0212,0.0172,0.0378,0.0125,-0.0361,0.0262,-0.0111,-0.0521,0.0777,0.0145,-0.0891,0.0468,-0.0013,-0.0608,0.0713,0.0198,-0.0382,0.0176,-0.0058,-0.0238,0.0169,0.0200,-0.0286,0.0090,0.0219,-0.0550,0.1096,-0.1355,0.0594,a
